41736, 17571, 29.537792, 106.506655
41736, 17571, 29.537792, 106.506655
41744, 20341, 29.58631, 106.483023
41744, 20341, 29.58631, 106.483023
41784, 1445, 29.602772, 106.541909
41853, 61323, 29.996225, 108.111425
41853, 61323, 29.996225, 108.111425
41760, 4622, 29.551842, 106.594017
53538, 4783, 30.896372, 120.674239
53538, 4783, 30.896372, 120.674239
41744, 30235, 29.661519, 106.597832
41744, 30235, 29.661519, 106.597832
41736, 38233, 29.538127, 106.522166
41736, 38233, 29.538127, 106.522166
41745, 11155, 29.587801, 106.525266
41745, 11155, 29.587801, 106.525266
41753, 40541, 29.395327, 106.538358
41852, 46431, 28.448936, 109.011541
41852, 46431, 28.448936, 109.011541
41832, 44171, 29.712966, 107.385265
41832, 44411, 29.710726, 107.386442
41832, 44411, 29.710726, 107.386442
41832, 44411, 29.710726, 107.386442
41832, 44171, 29.712966, 107.385265
41752, 2932, 29.546922, 106.648172
41752, 2932, 29.546922, 106.648172
41736, 5593, 29.519667, 106.515881
41736, 5593, 29.519667, 106.515881
41736, 21701, 29.498127, 106.508585
41736, 21701, 29.498127, 106.508585
41784, 1941, 29.584458, 106.544672
41784, 1941, 29.584458, 106.544672
